_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult,driveType
46626587,Y,N,N,Updated,Y,N,Nissan.XTRAIL.XT4.2021.2500 CC.CVT.MAROON.BEIGE.45272.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,MAROON,SUV,Nissan,,N,2024-05-15T00:00:23.030Z,2024-05-15 00:00:00.0,N,1033,NSC,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MW8MW018309,,1256,MAROON,46626587,UNJN1BT2MW8MW018309-1,Y,,2024-08-01 01:30:21.0,,N,Nissan,N,N,45272,XTRAIL,X-Trail,2021,2021,N,N,,5,12,5,,N,Y,Y,,N,N,,N,,,,Y,RETAIL,,JN1BT2MW8MW018309,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MW8MW018309_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MW8MW018309_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.600Z,N,4WD,,SUV,Used Car Dept. - Szr,76900,18309,,YES,MAROON,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46626587,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'MAROON', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1256', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '45272', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MW8MW018309', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '76900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '18309', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46626585,Y,N,N,Updated,Y,N,Nissan.XTRAIL.XT4.2021.2500 CC.CVT.GREY.BEIGE.70000.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,Y,GREY,SUV,Nissan,,N,2024-05-15T00:00:22.739Z,2024-05-15 00:00:00.0,N,687,AWRNEW,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,NO_IMAGE_AVAILABLE,,,1223,GREY,46626585,UNJN1BT2MW1MW018555-1,Y,,2024-08-01 01:30:21.0,,N,Nissan,N,N,70000,XTRAIL,X-Trail,2021,2021,N,N,,5,,5,,N,Y,Y,,N,N,,N,,,,Y,RETAIL,,JN1BT2MW1MW018555,N,,,GCC,,,N,,,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.493Z,N,4WD,,SUV,Used Car Dept. - Awir,74900,18555,,YES,GREY,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46626585,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '70000', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MW1MW018555', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '18555', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46626579,Y,N,N,Updated,Y,N,Nissan.XTRAIL.XT11.2020.2500 CC.CVT.BLUE.BEIGE.84308.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,BLUE,SUV,Nissan,,N,2024-05-15T00:00:22.106Z,2024-05-15 00:00:00.0,Y,2505,,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,Y,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MK5LW013581,,1632,BLUE,46626579,UNJN1BT2MK5LW013581-1,Y,,2024-08-01 01:30:20.0,,Y,Nissan,N,N,84308,XTRAIL,X-Trail,2020,2020,N,Y,,5,17,7,,N,Y,Y,,Y,Y,,N,,,,Y,RETAIL,,JN1BT2MK5LW013581,N,,,GCC,,,Y,https://awr.exavault.com/p/CPO_Images/JN1BT2MK5LW013581_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MK5LW013581_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.205Z,N,4WD,,SUV,Used Car Dept. - Shj MBZ,99900,13581,,YES,BLUE,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46626579,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1632', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '84308', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MK5LW013581', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '99900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '13581', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625602,Y,N,N,Updated,Y,N,Nissan.XTRAIL.XT2W.2021.2500 CC.CVT.WHITE.BEIGE.69837.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,N,WHITE,SUV,Nissan,,N,2024-05-15T00:00:22.404Z,2024-05-15 00:00:00.0,N,687,AWRNEW,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU5MW021618,,1223,WHITE,46625602,UNJN1BT2MU5MW021618-1,Y,,2024-08-01 01:30:21.0,,N,Nissan,N,N,69837,XTRAIL,X-Trail,2021,2021,N,N,,5,17,5,,N,Y,Y,,N,N,,N,,,,N,RETAIL,,JN1BT2MU5MW021618,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MU5MW021618_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU5MW021618_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.368Z,N,4WD,,SUV,Used Car Dept. - Awir,74900,21618,,YES,WHITE,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46625602,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '69837', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU5MW021618', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '21618', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625601,Y,N,N,Updated,N,N,Nissan.XTRAIL.XT2W.2021.2500 CC.CVT.SILVER.BEIGE.56210.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Reserved,,N,SILVER,Saloon,Nissan,,N,2024-05-15T00:00:22.265Z,2024-05-15 00:00:00.0,N,687,AWRNEW,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU2MW021401,,1223,SILVER,46625601,UNJN1BT2MU2MW021401-1,Y,,2024-08-01 01:30:20.0,,N,Nissan,N,N,56210,XTRAIL,X-Trail,2021,2021,N,N,,4,17,5,,N,Y,Y,,N,N,,N,,,Y,N,RETAIL,,JN1BT2MU2MW021401,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MU2MW021401_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU2MW021401_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.290Z,N,2WD,,SUV,Used Car Dept. - Awir,74900,21401,,YES,SILVER,SALOON,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46625601,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '56210', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU2MW021401', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '21401', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625600,Y,N,N,Updated,N,N,Nissan.XTRAIL.XT2W.2021.2500 CC.CVT.GREEN.BEIGE.29462.EXTENDED WARRANTY.RETAIL,"Used Car - Central Warehouse, Awir",1,,Y,Reserved,,N,GREEN,SUV,Nissan,,N,2024-05-15T00:00:22.345Z,2024-05-15 00:00:00.0,N,1418,NSC,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU4MW020301,,1256,GREEN,46625600,UNJN1BT2MU4MW020301-1,Y,,2024-08-01 01:30:20.0,,N,Nissan,N,N,29462,XTRAIL,X-Trail,2021,2021,N,N,,5,17,5,,N,Y,Y,,N,N,,N,,,Y,N,RETAIL,,JN1BT2MU4MW020301,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MU4MW020301_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MU4MW020301_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.315Z,N,2WD,,SUV,"Used Car - Central Warehouse, Awir",76900,20301,,YES,GREEN,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46625600,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREEN', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1256', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '29462', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU4MW020301', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '76900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '20301', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625599,Y,N,N,Updated,N,N,Nissan.XTRAIL.XT2W.2021.2500 CC.CVT.GREY.BEIGE.73650.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,N,GREY,SUV,Nissan,,N,2024-05-15T00:00:22.689Z,2024-05-15 00:00:00.0,N,687,AWRNEW,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MUXMW020674,,1223,GREY,46625599,UNJN1BT2MUXMW020674-1,Y,,2024-08-01 01:30:21.0,,N,Nissan,N,N,73650,XTRAIL,X-Trail,2021,2021,N,N,,5,17,5,,N,Y,Y,,N,N,,N,,,,N,RETAIL,,JN1BT2MUXMW020674,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MUXMW020674_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MUXMW020674_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.467Z,N,2WD,,SUV,Used Car Dept. - Awir,74900,20674,,YES,GREY,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46625599,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '73650', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MUXMW020674', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '20674', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625596,Y,N,N,Updated,Y,N,Nissan.XTRAIL.XT4.2021.2500 CC.CVT.MAROON.BEIGE.42707.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Reserved,,Y,MAROON,SUV,Nissan,,N,2024-05-15T00:00:22.873Z,2024-05-15 00:00:00.0,Y,687,AWRNEW,False,None,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MW3MW018671,,1256,MAROON,46625596,UNJN1BT2MW3MW018671-1,Y,,2024-08-01 01:30:21.0,,N,Nissan,N,N,42707,XTRAIL,X-Trail,2021,2021,N,N,,5,12,5,,N,Y,Y,,N,N,,N,,,Y,Y,RETAIL,,JN1BT2MW3MW018671,N,,,GCC,,,N,https://awr.exavault.com/p/CPO_Images/JN1BT2MW3MW018671_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN1BT2MW3MW018671_0.jpg,CVT,,,BEIGE,FABRIC,2024-08-01T12:00:25.547Z,N,4WD,,SUV,Used Car Dept. - Awir,76900,18671,,YES,MAROON,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46625596,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'MAROON', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1256', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '42707', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MW3MW018671', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '76900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '18671', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46623641,,,,Updated,,,Nissan.PATROL SUPER SAFARI.SS2.2022.4800 CC.A/T.BLACK GOLD TWO TONE.TAN.33340.OEM WARRANTY.20-JAN-2028.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,BLACK GOLD TWO TONE,SUV,Nissan,,,2024-05-03T00:00:18.286Z,2024-05-03 00:00:00.0,,1033,NSC,False,None,Nissan ,,,  4.8 L,PETROL,TAN,,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/JN8FY1NY1NX100943,,3265,BLACK,46623641,UNJN8FY1NY1NX100943-2,,,2024-08-01 01:30:22.0,,,Nissan,N,,33340,PATROL SUPER SAFARI,Patrol Ss,2022,2022,,,,5,18,7,,N,,,,,,,,,,,,RETAIL,,JN8FY1NY1NX100943,,,,UAE,,,,https://awr.exavault.com/p/CPO_Images/JN8FY1NY1NX100943_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/JN8FY1NY1NX100943_0.jpg,A/T,,,TAN,FABRIC,2024-08-01T12:00:24.359Z,,4WD,,SUV,Used Car Dept. - Szr,199899,00943,20-JAN-2028,YES,BLACK GOLD TWO TONE,SUV,NISSAN,Nissan Patrol Ss,PATROL SS,TAN,,nan,nan,,nan,46623641,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK GOLD TWO TONE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3265', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '33340', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol Ss', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8FY1NY1NX100943', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '199899', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '00943', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46618562,Y,,,Updated,,,Nissan.SUNNY.SY2.2023.1500 CC.A/T.WHITE.BEIGE.34627.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,WHITE,Saloon,Nissan,,,2024-05-15T00:00:23.204Z,2024-05-15 00:00:00.0,,1033,NSC,False,None,Nissan Sunny (N17),,,  1.5 L,PETROL,BEIGE,,PETROL,,SUCCESS,https://awr.exavault.com/p/CPO_TradeAndExport/MDHBN7AD4PG313056,,766,WHITE,46618562,UNMDHBN7AD4PG313056-1,Y,,2024-08-01 01:30:24.0,,,Nissan,N,,34627,SUNNY,Sunny,2023,2023,,,,4,17,5,,N,Y,Y,,,,,,,,,,RETAIL,,MDHBN7AD4PG313056,,,,UAE,,,,https://awr.exavault.com/p/CPO_Images/MDHBN7AD4PG313056_0.jpg,https://awr.exavault.com/p/CPO_TradeAndExport/MDHBN7AD4PG313056_0.jpg,A/T,,,BEIGE,FABRIC,2024-08-01T12:00:25.629Z,,2WD,,Sedan,Used Car Dept. - Szr,46900,13056,,YES,WHITE,SALOON,NISSAN,Nissan Sunny,SUNNY,BEIGE,,nan,nan,,nan,46618562,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '766', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '34627', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Sunny', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MDHBN7AD4PG313056', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '46900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '13056', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
